GPU: AMD Radeon RX 7900 XT (ROCm)
  torch.compile: enabled (inductor)
  AMP: enabled (fp16)
  SDPA backend: default
=== Co-Training [lush-bear] ===
Device: cuda
Batch size: 4
Total steps: 1000
Variants: small, base, large
LR: 3.00e-04

  small: 8,936,960 params (256d/8L)
  base: 34,651,136 params (512d/8L)
  large: 66,909,440 params (640d/10L)

Generating shared validation set...
  [small] torch.compile enabled
  [base] torch.compile enabled
  [large] torch.compile enabled

Starting training from step 0
  [small] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b4/run_20260528_220126_small_lush-bear/metrics.jsonl
  [base] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b4/run_20260528_220126_base_lush-bear/metrics.jsonl
  [large] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b4/run_20260528_220127_large_lush-bear/metrics.jsonl

  small: loss 7.1214 | acc 0.005 | lr 1.96e-04 | gn 0.63
   base: loss 6.9880 | acc 0.008 | lr 1.96e-04 | gn 0.71
  large: loss 7.0194 | acc 0.006 | lr 1.96e-04 | gn 0.75
step     460 | 43 g/s | 0.09s | active: small, base, large
  small: loss 7.0916 | acc 0.006 | lr 1.94e-04 | gn 0.49
   base: loss 6.8863 | acc 0.010 | lr 1.94e-04 | gn 0.71
  large: loss 6.9235 | acc 0.006 | lr 1.94e-04 | gn 0.69
step     465 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9296 | acc 0.005 | lr 1.92e-04 | gn 0.49
   base: loss 6.6665 | acc 0.010 | lr 1.92e-04 | gn 0.79
  large: loss 6.7581 | acc 0.005 | lr 1.92e-04 | gn 0.67
step     470 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9631 | acc 0.005 | lr 1.89e-04 | gn 0.51
   base: loss 6.6779 | acc 0.016 | lr 1.89e-04 | gn 0.82
  large: loss 6.7958 | acc 0.006 | lr 1.89e-04 | gn 0.79
step     475 | 43 g/s | 0.09s | active: small, base, large
  small: loss 7.0267 | acc 0.004 | lr 1.87e-04 | gn 0.50
   base: loss 6.7884 | acc 0.011 | lr 1.87e-04 | gn 0.69
  large: loss 6.8762 | acc 0.007 | lr 1.87e-04 | gn 0.71
step     480 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9247 | acc 0.004 | lr 1.85e-04 | gn 0.53
   base: loss 6.6763 | acc 0.010 | lr 1.85e-04 | gn 0.92
  large: loss 6.7540 | acc 0.008 | lr 1.85e-04 | gn 0.78
step     485 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9818 | acc 0.007 | lr 1.83e-04 | gn 0.49
   base: loss 6.7737 | acc 0.008 | lr 1.83e-04 | gn 0.83
  large: loss 6.8564 | acc 0.012 | lr 1.83e-04 | gn 0.72
step     490 | 44 g/s | 0.09s | active: small, base, large
  small: loss 7.0075 | acc 0.006 | lr 1.81e-04 | gn 0.50
   base: loss 6.7109 | acc 0.015 | lr 1.81e-04 | gn 0.80
  large: loss 6.8531 | acc 0.006 | lr 1.81e-04 | gn 0.85
step     495 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9806 | acc 0.005 | lr 1.78e-04 | gn 0.59
   base: loss 6.5943 | acc 0.016 | lr 1.78e-04 | gn 1.22
  large: loss 6.8161 | acc 0.007 | lr 1.78e-04 | gn 0.64
step     500 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9230 | acc 0.009 | lr 1.76e-04 | gn 0.49
   base: loss 6.5626 | acc 0.021 | lr 1.76e-04 | gn 0.78
  large: loss 6.7340 | acc 0.009 | lr 1.76e-04 | gn 0.71
step     505 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8941 | acc 0.006 | lr 1.74e-04 | gn 0.48
   base: loss 6.4705 | acc 0.024 | lr 1.74e-04 | gn 0.88
  large: loss 6.7158 | acc 0.009 | lr 1.74e-04 | gn 0.68
step     510 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9261 | acc 0.007 | lr 1.72e-04 | gn 0.49
   base: loss 6.5306 | acc 0.019 | lr 1.72e-04 | gn 1.13
  large: loss 6.7621 | acc 0.010 | lr 1.72e-04 | gn 0.70
step     515 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9186 | acc 0.006 | lr 1.69e-04 | gn 0.59
   base: loss 6.4204 | acc 0.025 | lr 1.69e-04 | gn 1.23
  large: loss 6.7314 | acc 0.007 | lr 1.69e-04 | gn 0.70
step     520 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8498 | acc 0.007 | lr 1.67e-04 | gn 0.56
   base: loss 6.3523 | acc 0.033 | lr 1.67e-04 | gn 1.13
  large: loss 6.6839 | acc 0.008 | lr 1.67e-04 | gn 0.79
step     525 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9580 | acc 0.005 | lr 1.65e-04 | gn 0.48
   base: loss 6.4470 | acc 0.034 | lr 1.65e-04 | gn 0.98
  large: loss 6.8045 | acc 0.008 | lr 1.65e-04 | gn 0.66
step     530 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9289 | acc 0.008 | lr 1.63e-04 | gn 0.57
   base: loss 6.5229 | acc 0.021 | lr 1.63e-04 | gn 1.08
  large: loss 6.7744 | acc 0.008 | lr 1.63e-04 | gn 0.79
step     535 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8771 | acc 0.007 | lr 1.61e-04 | gn 0.82
   base: loss 6.4418 | acc 0.035 | lr 1.61e-04 | gn 1.56
  large: loss 6.7164 | acc 0.007 | lr 1.61e-04 | gn 0.78
step     540 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9258 | acc 0.002 | lr 1.58e-04 | gn 0.65
   base: loss 6.4170 | acc 0.034 | lr 1.58e-04 | gn 1.08
  large: loss 6.7773 | acc 0.008 | lr 1.58e-04 | gn 0.78
step     545 | 43 g/s | 0.09s | active: small, base, large
  small: loss 7.0579 | acc 0.004 | lr 1.56e-04 | gn 0.75
   base: loss 6.4785 | acc 0.036 | lr 1.56e-04 | gn 1.36
  large: loss 6.9250 | acc 0.006 | lr 1.56e-04 | gn 0.75
step     550 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9057 | acc 0.010 | lr 1.54e-04 | gn 0.68
   base: loss 6.4345 | acc 0.041 | lr 1.54e-04 | gn 1.01
  large: loss 6.8118 | acc 0.008 | lr 1.54e-04 | gn 0.88
step     555 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.8734 | acc 0.008 | lr 1.52e-04 | gn 0.67
   base: loss 6.5056 | acc 0.016 | lr 1.52e-04 | gn 0.94
  large: loss 6.7756 | acc 0.006 | lr 1.52e-04 | gn 0.83
step     560 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8947 | acc 0.007 | lr 1.49e-04 | gn 0.70
   base: loss 6.1881 | acc 0.042 | lr 1.49e-04 | gn 0.91
  large: loss 6.7419 | acc 0.009 | lr 1.49e-04 | gn 0.75
step     565 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8372 | acc 0.007 | lr 1.47e-04 | gn 0.67
   base: loss 6.0216 | acc 0.059 | lr 1.47e-04 | gn 0.95
  large: loss 6.6279 | acc 0.009 | lr 1.47e-04 | gn 0.95
step     570 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.8243 | acc 0.006 | lr 1.45e-04 | gn 0.65
   base: loss 5.9296 | acc 0.047 | lr 1.45e-04 | gn 1.09
  large: loss 6.6392 | acc 0.008 | lr 1.45e-04 | gn 0.96
step     575 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9486 | acc 0.009 | lr 1.43e-04 | gn 0.54
   base: loss 6.3962 | acc 0.033 | lr 1.43e-04 | gn 0.85
  large: loss 6.8321 | acc 0.008 | lr 1.43e-04 | gn 0.75
step     580 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9122 | acc 0.006 | lr 1.41e-04 | gn 0.51
   base: loss 6.1479 | acc 0.037 | lr 1.41e-04 | gn 0.78
  large: loss 6.7431 | acc 0.004 | lr 1.41e-04 | gn 0.72
step     585 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7546 | acc 0.010 | lr 1.38e-04 | gn 0.54
   base: loss 5.7930 | acc 0.057 | lr 1.38e-04 | gn 0.86
  large: loss 6.5231 | acc 0.014 | lr 1.38e-04 | gn 0.83
step     590 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8014 | acc 0.005 | lr 1.36e-04 | gn 0.63
   base: loss 6.0453 | acc 0.039 | lr 1.36e-04 | gn 0.87
  large: loss 6.6202 | acc 0.009 | lr 1.36e-04 | gn 0.94
step     595 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8702 | acc 0.006 | lr 1.34e-04 | gn 0.48
   base: loss 6.0492 | acc 0.044 | lr 1.34e-04 | gn 0.81
  large: loss 6.7060 | acc 0.008 | lr 1.34e-04 | gn 1.45
step     600 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8962 | acc 0.010 | lr 1.32e-04 | gn 0.54
   base: loss 6.1894 | acc 0.045 | lr 1.32e-04 | gn 0.82
  large: loss 6.7813 | acc 0.012 | lr 1.32e-04 | gn 0.86
step     605 | 43 g/s | 0.09s | active: small, base, large
  small: loss 7.0049 | acc 0.004 | lr 1.30e-04 | gn 0.53
   base: loss 6.3501 | acc 0.027 | lr 1.30e-04 | gn 0.77
  large: loss 6.8668 | acc 0.004 | lr 1.30e-04 | gn 0.77
step     610 | 42 g/s | 0.10s | active: small, base, large
  small: loss 6.8479 | acc 0.007 | lr 1.28e-04 | gn 0.55
   base: loss 6.0352 | acc 0.041 | lr 1.28e-04 | gn 0.87
  large: loss 6.6642 | acc 0.008 | lr 1.28e-04 | gn 0.83
step     615 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7481 | acc 0.007 | lr 1.25e-04 | gn 0.52
   base: loss 5.5899 | acc 0.052 | lr 1.25e-04 | gn 0.87
  large: loss 6.4512 | acc 0.010 | lr 1.25e-04 | gn 0.83
step     620 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.8983 | acc 0.006 | lr 1.23e-04 | gn 0.60
   base: loss 6.3251 | acc 0.028 | lr 1.23e-04 | gn 0.94
  large: loss 6.7831 | acc 0.004 | lr 1.23e-04 | gn 0.98
step     625 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6285 | acc 0.009 | lr 1.21e-04 | gn 0.63
   base: loss 5.6193 | acc 0.049 | lr 1.21e-04 | gn 0.98
  large: loss 6.3500 | acc 0.009 | lr 1.21e-04 | gn 0.80
step     630 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9493 | acc 0.012 | lr 1.19e-04 | gn 0.58
   base: loss 6.1303 | acc 0.045 | lr 1.19e-04 | gn 0.85
  large: loss 6.7464 | acc 0.010 | lr 1.19e-04 | gn 0.73
step     635 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6346 | acc 0.011 | lr 1.17e-04 | gn 0.71
   base: loss 6.1287 | acc 0.031 | lr 1.17e-04 | gn 1.04
  large: loss 6.5009 | acc 0.011 | lr 1.17e-04 | gn 0.96
step     640 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7907 | acc 0.008 | lr 1.15e-04 | gn 0.61
   base: loss 5.8215 | acc 0.057 | lr 1.15e-04 | gn 0.79
  large: loss 6.5352 | acc 0.015 | lr 1.15e-04 | gn 0.76
step     645 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.9289 | acc 0.004 | lr 1.13e-04 | gn 0.60
   base: loss 6.1177 | acc 0.032 | lr 1.13e-04 | gn 1.00
  large: loss 6.7868 | acc 0.004 | lr 1.13e-04 | gn 1.10
step     650 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7744 | acc 0.007 | lr 1.11e-04 | gn 0.52
   base: loss 5.7977 | acc 0.055 | lr 1.11e-04 | gn 0.94
  large: loss 6.5841 | acc 0.010 | lr 1.11e-04 | gn 1.02
step     655 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.8734 | acc 0.005 | lr 1.09e-04 | gn 0.66
   base: loss 6.1103 | acc 0.038 | lr 1.09e-04 | gn 0.97
  large: loss 6.6814 | acc 0.014 | lr 1.09e-04 | gn 1.21
step     660 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.7349 | acc 0.007 | lr 1.07e-04 | gn 0.77
   base: loss 5.7349 | acc 0.041 | lr 1.07e-04 | gn 0.97
  large: loss 6.5221 | acc 0.007 | lr 1.07e-04 | gn 1.06
step     665 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7096 | acc 0.005 | lr 1.05e-04 | gn 0.63
   base: loss 5.5598 | acc 0.058 | lr 1.05e-04 | gn 0.90
  large: loss 6.4230 | acc 0.014 | lr 1.05e-04 | gn 1.11
step     670 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6143 | acc 0.010 | lr 1.03e-04 | gn 0.88
   base: loss 5.4758 | acc 0.055 | lr 1.03e-04 | gn 1.12
  large: loss 6.3704 | acc 0.016 | lr 1.03e-04 | gn 1.13
step     675 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7488 | acc 0.009 | lr 1.01e-04 | gn 0.74
   base: loss 6.0455 | acc 0.038 | lr 1.01e-04 | gn 1.00
  large: loss 6.5958 | acc 0.013 | lr 1.01e-04 | gn 1.00
step     680 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.9085 | acc 0.011 | lr 9.88e-05 | gn 0.66
   base: loss 6.4203 | acc 0.018 | lr 9.88e-05 | gn 0.95
  large: loss 6.8117 | acc 0.011 | lr 9.88e-05 | gn 0.80
step     685 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6892 | acc 0.009 | lr 9.69e-05 | gn 0.71
   base: loss 5.6231 | acc 0.049 | lr 9.69e-05 | gn 0.96
  large: loss 6.4629 | acc 0.011 | lr 9.69e-05 | gn 0.98
step     690 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8353 | acc 0.006 | lr 9.49e-05 | gn 0.67
   base: loss 6.0910 | acc 0.036 | lr 9.49e-05 | gn 0.94
  large: loss 6.6832 | acc 0.006 | lr 9.49e-05 | gn 0.73
step     695 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6955 | acc 0.006 | lr 9.30e-05 | gn 0.49
   base: loss 5.5185 | acc 0.049 | lr 9.30e-05 | gn 0.83
  large: loss 6.4580 | acc 0.011 | lr 9.30e-05 | gn 0.88
step     700 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8419 | acc 0.010 | lr 9.12e-05 | gn 0.65
   base: loss 5.9668 | acc 0.033 | lr 9.12e-05 | gn 0.99
  large: loss 6.6647 | acc 0.016 | lr 9.12e-05 | gn 0.70
step     705 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5759 | acc 0.014 | lr 8.93e-05 | gn 0.66
   base: loss 5.3776 | acc 0.068 | lr 8.93e-05 | gn 0.89
  large: loss 6.2918 | acc 0.016 | lr 8.93e-05 | gn 1.64
step     710 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8391 | acc 0.009 | lr 8.75e-05 | gn 0.62
   base: loss 5.9761 | acc 0.032 | lr 8.75e-05 | gn 0.99
  large: loss 6.6610 | acc 0.010 | lr 8.75e-05 | gn 0.99
step     715 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8929 | acc 0.005 | lr 8.56e-05 | gn 0.58
   base: loss 6.2660 | acc 0.018 | lr 8.56e-05 | gn 0.96
  large: loss 6.7939 | acc 0.012 | lr 8.56e-05 | gn 0.87
step     720 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.8551 | acc 0.009 | lr 8.39e-05 | gn 0.64
   base: loss 5.9251 | acc 0.043 | lr 8.39e-05 | gn 0.91
  large: loss 6.6893 | acc 0.011 | lr 8.39e-05 | gn 0.91
step     725 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.7721 | acc 0.008 | lr 8.21e-05 | gn 0.83
   base: loss 6.0829 | acc 0.029 | lr 8.21e-05 | gn 1.37
  large: loss 6.6556 | acc 0.006 | lr 8.21e-05 | gn 0.95
step     730 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5663 | acc 0.009 | lr 8.03e-05 | gn 0.89
   base: loss 5.4437 | acc 0.063 | lr 8.03e-05 | gn 1.16
  large: loss 6.3308 | acc 0.013 | lr 8.03e-05 | gn 1.13
step     735 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.7905 | acc 0.007 | lr 7.86e-05 | gn 0.62
   base: loss 5.9416 | acc 0.038 | lr 7.86e-05 | gn 1.25
  large: loss 6.6022 | acc 0.009 | lr 7.86e-05 | gn 0.77
step     740 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4369 | acc 0.016 | lr 7.69e-05 | gn 0.77
   base: loss 5.3911 | acc 0.062 | lr 7.69e-05 | gn 1.06
  large: loss 6.2077 | acc 0.019 | lr 7.69e-05 | gn 0.86
step     745 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7583 | acc 0.008 | lr 7.52e-05 | gn 0.67
   base: loss 5.9924 | acc 0.031 | lr 7.52e-05 | gn 1.15
  large: loss 6.6193 | acc 0.011 | lr 7.52e-05 | gn 1.27
step     750 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.6246 | acc 0.008 | lr 7.36e-05 | gn 1.03
   base: loss 5.8817 | acc 0.034 | lr 7.36e-05 | gn 1.42
  large: loss 6.4678 | acc 0.015 | lr 7.36e-05 | gn 1.63
step     755 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.7399 | acc 0.007 | lr 7.19e-05 | gn 0.96
   base: loss 5.9477 | acc 0.032 | lr 7.19e-05 | gn 1.37
  large: loss 6.5945 | acc 0.008 | lr 7.19e-05 | gn 1.17
step     760 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7984 | acc 0.014 | lr 7.03e-05 | gn 0.83
   base: loss 6.1576 | acc 0.029 | lr 7.03e-05 | gn 1.18
  large: loss 6.6905 | acc 0.011 | lr 7.03e-05 | gn 0.85
step     765 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.6891 | acc 0.022 | lr 6.88e-05 | gn 1.08
   base: loss 5.8769 | acc 0.036 | lr 6.88e-05 | gn 1.10
  large: loss 6.5820 | acc 0.007 | lr 6.88e-05 | gn 2.00
step     770 | 42 g/s | 0.09s | active: small, base, large
  small: loss 6.5872 | acc 0.021 | lr 6.72e-05 | gn 0.74
   base: loss 5.6239 | acc 0.038 | lr 6.72e-05 | gn 1.12
  large: loss 6.4045 | acc 0.014 | lr 6.72e-05 | gn 1.50
step     775 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4204 | acc 0.027 | lr 6.57e-05 | gn 1.03
   base: loss 5.4695 | acc 0.050 | lr 6.57e-05 | gn 1.18
  large: loss 6.2664 | acc 0.018 | lr 6.57e-05 | gn 2.08
step     780 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.6611 | acc 0.022 | lr 6.42e-05 | gn 0.99
   base: loss 5.8382 | acc 0.041 | lr 6.42e-05 | gn 1.03
  large: loss 6.5464 | acc 0.015 | lr 6.42e-05 | gn 1.27
step     785 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6054 | acc 0.025 | lr 6.27e-05 | gn 0.94
   base: loss 5.8534 | acc 0.040 | lr 6.27e-05 | gn 1.22
  large: loss 6.4667 | acc 0.016 | lr 6.27e-05 | gn 0.86
step     790 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.6516 | acc 0.031 | lr 6.13e-05 | gn 0.88
   base: loss 5.7955 | acc 0.031 | lr 6.13e-05 | gn 1.14
  large: loss 6.5528 | acc 0.016 | lr 6.13e-05 | gn 1.14
step     795 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5757 | acc 0.033 | lr 5.99e-05 | gn 1.72
   base: loss 5.6418 | acc 0.037 | lr 5.99e-05 | gn 1.12
  large: loss 6.4437 | acc 0.011 | lr 5.99e-05 | gn 1.03
step     800 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4715 | acc 0.041 | lr 5.85e-05 | gn 1.13
   base: loss 5.4780 | acc 0.051 | lr 5.85e-05 | gn 1.21
  large: loss 6.3303 | acc 0.012 | lr 5.85e-05 | gn 1.69
step     805 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.6896 | acc 0.019 | lr 5.71e-05 | gn 1.17
   base: loss 6.0883 | acc 0.024 | lr 5.71e-05 | gn 1.29
  large: loss 6.6484 | acc 0.007 | lr 5.71e-05 | gn 1.27
step     810 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5692 | acc 0.040 | lr 5.58e-05 | gn 1.79
   base: loss 5.6524 | acc 0.040 | lr 5.58e-05 | gn 1.17
  large: loss 6.5034 | acc 0.016 | lr 5.58e-05 | gn 1.26
step     815 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5312 | acc 0.038 | lr 5.45e-05 | gn 1.37
   base: loss 5.6764 | acc 0.041 | lr 5.45e-05 | gn 1.18
  large: loss 6.4420 | acc 0.016 | lr 5.45e-05 | gn 0.80
step     820 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.3454 | acc 0.043 | lr 5.32e-05 | gn 1.17
   base: loss 5.2928 | acc 0.061 | lr 5.32e-05 | gn 1.26
  large: loss 6.2654 | acc 0.016 | lr 5.32e-05 | gn 1.08
step     825 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5113 | acc 0.037 | lr 5.20e-05 | gn 1.40
   base: loss 5.8645 | acc 0.031 | lr 5.20e-05 | gn 1.35
  large: loss 6.5165 | acc 0.012 | lr 5.20e-05 | gn 0.89
step     830 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4258 | acc 0.044 | lr 5.08e-05 | gn 1.25
   base: loss 5.5064 | acc 0.051 | lr 5.08e-05 | gn 1.19
  large: loss 6.3949 | acc 0.012 | lr 5.08e-05 | gn 1.50
step     835 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.4525 | acc 0.045 | lr 4.96e-05 | gn 1.17
   base: loss 5.5780 | acc 0.051 | lr 4.96e-05 | gn 1.26
  large: loss 6.3978 | acc 0.015 | lr 4.96e-05 | gn 1.04
step     840 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4524 | acc 0.044 | lr 4.85e-05 | gn 1.41
   base: loss 5.5892 | acc 0.051 | lr 4.85e-05 | gn 1.13
  large: loss 6.4266 | acc 0.020 | lr 4.85e-05 | gn 1.29
step     845 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4483 | acc 0.040 | lr 4.73e-05 | gn 1.58
   base: loss 5.6443 | acc 0.046 | lr 4.73e-05 | gn 1.11
  large: loss 6.4281 | acc 0.011 | lr 4.73e-05 | gn 1.26
step     850 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.2603 | acc 0.049 | lr 4.63e-05 | gn 1.40
   base: loss 5.2885 | acc 0.056 | lr 4.63e-05 | gn 1.14
  large: loss 6.2026 | acc 0.025 | lr 4.63e-05 | gn 1.15
step     855 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.2624 | acc 0.058 | lr 4.52e-05 | gn 1.39
   base: loss 5.3177 | acc 0.041 | lr 4.52e-05 | gn 1.13
  large: loss 6.2494 | acc 0.018 | lr 4.52e-05 | gn 1.15
step     860 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4745 | acc 0.040 | lr 4.42e-05 | gn 0.94
   base: loss 5.7028 | acc 0.045 | lr 4.42e-05 | gn 1.30
  large: loss 6.4438 | acc 0.016 | lr 4.42e-05 | gn 0.86
step     865 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.1110 | acc 0.055 | lr 4.32e-05 | gn 1.05
   base: loss 5.0963 | acc 0.062 | lr 4.32e-05 | gn 1.35
  large: loss 6.1267 | acc 0.020 | lr 4.32e-05 | gn 1.08
step     870 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4977 | acc 0.038 | lr 4.23e-05 | gn 0.95
   base: loss 5.7927 | acc 0.035 | lr 4.23e-05 | gn 1.26
  large: loss 6.5163 | acc 0.014 | lr 4.23e-05 | gn 1.18
step     875 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.2949 | acc 0.052 | lr 4.14e-05 | gn 1.60
   base: loss 5.3848 | acc 0.053 | lr 4.14e-05 | gn 1.27
  large: loss 6.2534 | acc 0.017 | lr 4.14e-05 | gn 1.59
step     880 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.4785 | acc 0.030 | lr 4.05e-05 | gn 1.12
   base: loss 5.8606 | acc 0.034 | lr 4.05e-05 | gn 1.32
  large: loss 6.4595 | acc 0.009 | lr 4.05e-05 | gn 1.56
step     885 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.3995 | acc 0.039 | lr 3.96e-05 | gn 0.98
   base: loss 5.5553 | acc 0.040 | lr 3.96e-05 | gn 1.27
  large: loss 6.4095 | acc 0.012 | lr 3.96e-05 | gn 1.58
step     890 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5710 | acc 0.036 | lr 3.88e-05 | gn 0.86
   base: loss 5.9972 | acc 0.028 | lr 3.88e-05 | gn 1.32
  large: loss 6.5759 | acc 0.011 | lr 3.88e-05 | gn 0.79
step     895 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.7285 | acc 0.023 | lr 3.81e-05 | gn 0.92
   base: loss 6.1223 | acc 0.033 | lr 3.81e-05 | gn 1.24
  large: loss 6.7359 | acc 0.010 | lr 3.81e-05 | gn 0.87
step     900 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.3725 | acc 0.052 | lr 3.73e-05 | gn 1.23
   base: loss 5.5210 | acc 0.048 | lr 3.73e-05 | gn 1.16
  large: loss 6.3645 | acc 0.022 | lr 3.73e-05 | gn 1.20
step     905 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.5772 | acc 0.027 | lr 3.66e-05 | gn 1.13
   base: loss 5.9294 | acc 0.031 | lr 3.66e-05 | gn 1.34
  large: loss 6.5991 | acc 0.013 | lr 3.66e-05 | gn 0.91
step     910 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.4025 | acc 0.056 | lr 3.59e-05 | gn 0.86
   base: loss 5.6538 | acc 0.049 | lr 3.59e-05 | gn 1.17
  large: loss 6.4153 | acc 0.016 | lr 3.59e-05 | gn 0.96
step     915 | 44 g/s | 0.09s | active: small, base, large
  small: loss 6.4665 | acc 0.033 | lr 3.53e-05 | gn 0.84
   base: loss 5.7964 | acc 0.042 | lr 3.53e-05 | gn 1.36
  large: loss 6.5031 | acc 0.014 | lr 3.53e-05 | gn 0.89
step     920 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.3557 | acc 0.053 | lr 3.47e-05 | gn 0.87
   base: loss 5.5521 | acc 0.049 | lr 3.47e-05 | gn 1.23
  large: loss 6.3812 | acc 0.024 | lr 3.47e-05 | gn 0.92
step     925 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.2529 | acc 0.048 | lr 3.41e-05 | gn 0.83
   base: loss 5.4394 | acc 0.056 | lr 3.41e-05 | gn 1.04
  large: loss 6.2366 | acc 0.016 | lr 3.41e-05 | gn 2.05
step     930 | 42 g/s | 0.09s | active: small, base, large
  small: loss 6.3180 | acc 0.038 | lr 3.36e-05 | gn 1.38
   base: loss 5.5936 | acc 0.047 | lr 3.36e-05 | gn 1.45
  large: loss 6.3905 | acc 0.015 | lr 3.36e-05 | gn 1.16
step     935 | 43 g/s | 0.09s | active: small, base, large
  small: loss 6.3204 | acc 0.037 | lr 3.31e-05 | gn 1.05
   base: loss 5.5004 | acc 0.040 | lr 3.31e-05 | gn 1.24
