GPU: AMD Radeon RX 7900 XT (ROCm)
  torch.compile: enabled (inductor)
  AMP: enabled (fp16)
  SDPA backend: default
=== Co-Training [fair-otter] ===
Device: cuda
Batch size: 32
Total steps: 1000
Variants: small, base, large
LR: 3.00e-04

  small: 8,936,960 params (256d/8L)
  base: 34,651,136 params (512d/8L)
  large: 66,909,440 params (640d/10L)

Generating shared validation set...
  [small] torch.compile enabled
  [base] torch.compile enabled
  [large] torch.compile enabled

Starting training from step 0
  [small] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b32/run_20260528_222643_small_fair-otter/metrics.jsonl
  [base] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b32/run_20260528_222643_base_fair-otter/metrics.jsonl
  [large] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b32/run_20260528_222644_large_fair-otter/metrics.jsonl

  large: loss 4.5663 | acc 0.059 | lr 2.05e-04 | gn 3.45
step     440 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.2655 | acc 0.048 | lr 2.02e-04 | gn 2.54
   base: loss 4.8466 | acc 0.050 | lr 2.02e-04 | gn 2.49
  large: loss 4.7193 | acc 0.051 | lr 2.02e-04 | gn 2.25
step     445 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.3128 | acc 0.044 | lr 2.00e-04 | gn 2.04
   base: loss 4.8970 | acc 0.048 | lr 2.00e-04 | gn 2.76
  large: loss 4.7621 | acc 0.048 | lr 2.00e-04 | gn 2.57
step     450 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.2022 | acc 0.045 | lr 1.98e-04 | gn 2.26
   base: loss 4.7679 | acc 0.050 | lr 1.98e-04 | gn 2.51
  large: loss 4.6307 | acc 0.052 | lr 1.98e-04 | gn 2.70
step     455 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.2650 | acc 0.045 | lr 1.96e-04 | gn 2.52
   base: loss 4.8381 | acc 0.046 | lr 1.96e-04 | gn 2.18
  large: loss 4.6993 | acc 0.050 | lr 1.96e-04 | gn 3.04
step     460 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1871 | acc 0.046 | lr 1.94e-04 | gn 1.97
   base: loss 4.7843 | acc 0.048 | lr 1.94e-04 | gn 2.22
  large: loss 4.6503 | acc 0.051 | lr 1.94e-04 | gn 2.28
step     465 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1393 | acc 0.049 | lr 1.92e-04 | gn 2.29
   base: loss 4.7419 | acc 0.051 | lr 1.92e-04 | gn 3.99
  large: loss 4.5919 | acc 0.056 | lr 1.92e-04 | gn 2.27
step     470 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.2011 | acc 0.041 | lr 1.89e-04 | gn 2.63
   base: loss 4.7848 | acc 0.049 | lr 1.89e-04 | gn 2.87
  large: loss 4.6478 | acc 0.054 | lr 1.89e-04 | gn 3.14
step     475 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0310 | acc 0.051 | lr 1.87e-04 | gn 2.71
   base: loss 4.6376 | acc 0.059 | lr 1.87e-04 | gn 2.70
  large: loss 4.5140 | acc 0.053 | lr 1.87e-04 | gn 4.03
step     480 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0718 | acc 0.051 | lr 1.85e-04 | gn 2.56
   base: loss 4.6708 | acc 0.049 | lr 1.85e-04 | gn 2.73
  large: loss 4.5424 | acc 0.053 | lr 1.85e-04 | gn 3.59
step     485 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1278 | acc 0.044 | lr 1.83e-04 | gn 2.91
   base: loss 4.7330 | acc 0.053 | lr 1.83e-04 | gn 2.84
  large: loss 4.5832 | acc 0.056 | lr 1.83e-04 | gn 2.81
step     490 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1777 | acc 0.043 | lr 1.81e-04 | gn 3.50
   base: loss 4.7813 | acc 0.051 | lr 1.81e-04 | gn 3.08
  large: loss 4.6392 | acc 0.047 | lr 1.81e-04 | gn 2.75
step     495 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0744 | acc 0.047 | lr 1.78e-04 | gn 3.14
   base: loss 4.6698 | acc 0.053 | lr 1.78e-04 | gn 2.78
  large: loss 4.5258 | acc 0.053 | lr 1.78e-04 | gn 2.47
step     500 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1642 | acc 0.043 | lr 1.76e-04 | gn 2.78
   base: loss 4.7646 | acc 0.047 | lr 1.76e-04 | gn 2.42
  large: loss 4.6126 | acc 0.054 | lr 1.76e-04 | gn 2.92
step     505 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9391 | acc 0.052 | lr 1.74e-04 | gn 2.60
   base: loss 4.5673 | acc 0.055 | lr 1.74e-04 | gn 3.85
  large: loss 4.4280 | acc 0.055 | lr 1.74e-04 | gn 2.86
step     510 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1215 | acc 0.050 | lr 1.72e-04 | gn 2.96
   base: loss 4.7301 | acc 0.056 | lr 1.72e-04 | gn 3.17
  large: loss 4.5814 | acc 0.052 | lr 1.72e-04 | gn 3.13
step     515 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0194 | acc 0.044 | lr 1.69e-04 | gn 2.91
   base: loss 4.6501 | acc 0.049 | lr 1.69e-04 | gn 3.55
  large: loss 4.5126 | acc 0.053 | lr 1.69e-04 | gn 3.89
step     520 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0094 | acc 0.050 | lr 1.67e-04 | gn 3.37
   base: loss 4.6309 | acc 0.053 | lr 1.67e-04 | gn 2.82
  large: loss 4.4812 | acc 0.056 | lr 1.67e-04 | gn 3.20
step     525 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0017 | acc 0.052 | lr 1.65e-04 | gn 2.93
   base: loss 4.6225 | acc 0.057 | lr 1.65e-04 | gn 3.33
  large: loss 4.4913 | acc 0.059 | lr 1.65e-04 | gn 3.10
step     530 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0461 | acc 0.048 | lr 1.63e-04 | gn 3.01
   base: loss 4.6394 | acc 0.051 | lr 1.63e-04 | gn 3.04
  large: loss 4.4931 | acc 0.055 | lr 1.63e-04 | gn 3.41
step     535 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0953 | acc 0.049 | lr 1.61e-04 | gn 3.12
   base: loss 4.7341 | acc 0.050 | lr 1.61e-04 | gn 3.06
  large: loss 4.5859 | acc 0.052 | lr 1.61e-04 | gn 2.86
step     540 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0694 | acc 0.046 | lr 1.58e-04 | gn 3.22
   base: loss 4.7089 | acc 0.049 | lr 1.58e-04 | gn 3.39
  large: loss 4.5620 | acc 0.053 | lr 1.58e-04 | gn 3.38
step     545 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.1561 | acc 0.042 | lr 1.56e-04 | gn 2.54
   base: loss 4.7704 | acc 0.048 | lr 1.56e-04 | gn 4.46
  large: loss 4.6297 | acc 0.049 | lr 1.56e-04 | gn 3.42
step     550 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0764 | acc 0.050 | lr 1.54e-04 | gn 4.47
   base: loss 4.7079 | acc 0.053 | lr 1.54e-04 | gn 3.13
  large: loss 4.5718 | acc 0.050 | lr 1.54e-04 | gn 3.20
step     555 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9919 | acc 0.052 | lr 1.52e-04 | gn 4.13
   base: loss 4.6302 | acc 0.053 | lr 1.52e-04 | gn 3.07
  large: loss 4.4824 | acc 0.053 | lr 1.52e-04 | gn 3.58
step     560 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0458 | acc 0.049 | lr 1.49e-04 | gn 3.08
   base: loss 4.6702 | acc 0.053 | lr 1.49e-04 | gn 3.43
  large: loss 4.5137 | acc 0.052 | lr 1.49e-04 | gn 2.78
step     565 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0364 | acc 0.047 | lr 1.47e-04 | gn 3.29
   base: loss 4.6655 | acc 0.053 | lr 1.47e-04 | gn 2.66
  large: loss 4.5159 | acc 0.056 | lr 1.47e-04 | gn 3.34
step     570 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0520 | acc 0.047 | lr 1.45e-04 | gn 3.31
   base: loss 4.6617 | acc 0.056 | lr 1.45e-04 | gn 3.44
  large: loss 4.5168 | acc 0.057 | lr 1.45e-04 | gn 2.54
step     575 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0164 | acc 0.046 | lr 1.43e-04 | gn 3.72
   base: loss 4.6363 | acc 0.051 | lr 1.43e-04 | gn 3.18
  large: loss 4.4918 | acc 0.052 | lr 1.43e-04 | gn 3.58
step     580 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9290 | acc 0.046 | lr 1.41e-04 | gn 3.70
   base: loss 4.5685 | acc 0.053 | lr 1.41e-04 | gn 2.85
  large: loss 4.4292 | acc 0.056 | lr 1.41e-04 | gn 2.58
step     585 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9360 | acc 0.055 | lr 1.38e-04 | gn 3.89
   base: loss 4.5687 | acc 0.057 | lr 1.38e-04 | gn 3.52
  large: loss 4.4243 | acc 0.063 | lr 1.38e-04 | gn 2.88
step     590 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0630 | acc 0.044 | lr 1.36e-04 | gn 3.50
   base: loss 4.7123 | acc 0.051 | lr 1.36e-04 | gn 3.49
  large: loss 4.5578 | acc 0.051 | lr 1.36e-04 | gn 3.01
step     595 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0019 | acc 0.047 | lr 1.34e-04 | gn 3.77
   base: loss 4.6266 | acc 0.050 | lr 1.34e-04 | gn 3.48
  large: loss 4.4751 | acc 0.054 | lr 1.34e-04 | gn 3.04
step     600 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9477 | acc 0.048 | lr 1.32e-04 | gn 4.16
   base: loss 4.5735 | acc 0.054 | lr 1.32e-04 | gn 3.33
  large: loss 4.4370 | acc 0.054 | lr 1.32e-04 | gn 3.03
step     605 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9934 | acc 0.048 | lr 1.30e-04 | gn 2.78
   base: loss 4.5987 | acc 0.052 | lr 1.30e-04 | gn 3.37
  large: loss 4.4370 | acc 0.058 | lr 1.30e-04 | gn 3.27
step     610 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9356 | acc 0.050 | lr 1.28e-04 | gn 4.31
   base: loss 4.5505 | acc 0.057 | lr 1.28e-04 | gn 3.91
  large: loss 4.3969 | acc 0.058 | lr 1.28e-04 | gn 2.70
step     615 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9217 | acc 0.051 | lr 1.25e-04 | gn 3.37
   base: loss 4.5599 | acc 0.055 | lr 1.25e-04 | gn 3.36
  large: loss 4.4033 | acc 0.057 | lr 1.25e-04 | gn 3.09
step     620 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9648 | acc 0.047 | lr 1.23e-04 | gn 3.08
   base: loss 4.5932 | acc 0.053 | lr 1.23e-04 | gn 3.16
  large: loss 4.4475 | acc 0.059 | lr 1.23e-04 | gn 3.12
step     625 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9888 | acc 0.051 | lr 1.21e-04 | gn 3.05
   base: loss 4.6286 | acc 0.053 | lr 1.21e-04 | gn 2.86
  large: loss 4.4729 | acc 0.058 | lr 1.21e-04 | gn 3.16
step     630 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0201 | acc 0.046 | lr 1.19e-04 | gn 2.52
   base: loss 4.6599 | acc 0.053 | lr 1.19e-04 | gn 3.14
  large: loss 4.5112 | acc 0.055 | lr 1.19e-04 | gn 3.22
step     635 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8904 | acc 0.051 | lr 1.17e-04 | gn 4.07
   base: loss 4.5312 | acc 0.055 | lr 1.17e-04 | gn 3.07
  large: loss 4.4000 | acc 0.057 | lr 1.17e-04 | gn 3.74
step     640 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9424 | acc 0.045 | lr 1.15e-04 | gn 3.44
   base: loss 4.5754 | acc 0.056 | lr 1.15e-04 | gn 3.12
  large: loss 4.4201 | acc 0.053 | lr 1.15e-04 | gn 3.11
step     645 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9620 | acc 0.044 | lr 1.13e-04 | gn 3.85
   base: loss 4.5774 | acc 0.050 | lr 1.13e-04 | gn 3.28
  large: loss 4.4203 | acc 0.051 | lr 1.13e-04 | gn 3.14
step     650 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9239 | acc 0.049 | lr 1.11e-04 | gn 3.07
   base: loss 4.5523 | acc 0.055 | lr 1.11e-04 | gn 4.09
  large: loss 4.3936 | acc 0.055 | lr 1.11e-04 | gn 2.71
step     655 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9320 | acc 0.047 | lr 1.09e-04 | gn 3.05
   base: loss 4.5728 | acc 0.053 | lr 1.09e-04 | gn 3.56
  large: loss 4.4282 | acc 0.057 | lr 1.09e-04 | gn 3.47
step     660 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9031 | acc 0.052 | lr 1.07e-04 | gn 3.14
   base: loss 4.5434 | acc 0.052 | lr 1.07e-04 | gn 4.29
  large: loss 4.3850 | acc 0.054 | lr 1.07e-04 | gn 3.54
step     665 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9182 | acc 0.049 | lr 1.05e-04 | gn 4.41
   base: loss 4.5424 | acc 0.056 | lr 1.05e-04 | gn 4.16
  large: loss 4.3945 | acc 0.062 | lr 1.05e-04 | gn 2.58
step     670 | 63 g/s | 0.51s | active: small, base, large
  small: loss 4.8639 | acc 0.053 | lr 1.03e-04 | gn 4.08
   base: loss 4.4873 | acc 0.056 | lr 1.03e-04 | gn 3.33
  large: loss 4.3202 | acc 0.059 | lr 1.03e-04 | gn 2.85
step     675 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9053 | acc 0.053 | lr 1.01e-04 | gn 2.78
   base: loss 4.5277 | acc 0.059 | lr 1.01e-04 | gn 2.64
  large: loss 4.3733 | acc 0.058 | lr 1.01e-04 | gn 2.62
step     680 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0269 | acc 0.046 | lr 9.88e-05 | gn 3.12
   base: loss 4.6650 | acc 0.047 | lr 9.88e-05 | gn 3.47
  large: loss 4.5215 | acc 0.050 | lr 9.88e-05 | gn 2.89
step     685 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8509 | acc 0.050 | lr 9.69e-05 | gn 4.04
   base: loss 4.4875 | acc 0.052 | lr 9.69e-05 | gn 3.11
  large: loss 4.3262 | acc 0.057 | lr 9.69e-05 | gn 3.02
step     690 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0720 | acc 0.046 | lr 9.49e-05 | gn 3.64
   base: loss 4.7098 | acc 0.051 | lr 9.49e-05 | gn 3.72
  large: loss 4.5589 | acc 0.050 | lr 9.49e-05 | gn 3.34
step     695 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.6762 | acc 0.060 | lr 9.30e-05 | gn 3.02
   base: loss 4.3321 | acc 0.066 | lr 9.30e-05 | gn 3.51
  large: loss 4.2001 | acc 0.066 | lr 9.30e-05 | gn 3.10
step     700 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7850 | acc 0.053 | lr 9.12e-05 | gn 4.08
   base: loss 4.4252 | acc 0.058 | lr 9.12e-05 | gn 3.83
  large: loss 4.2815 | acc 0.063 | lr 9.12e-05 | gn 2.81
step     705 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8446 | acc 0.051 | lr 8.93e-05 | gn 3.70
   base: loss 4.4829 | acc 0.059 | lr 8.93e-05 | gn 3.36
  large: loss 4.3447 | acc 0.060 | lr 8.93e-05 | gn 2.93
step     710 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9260 | acc 0.048 | lr 8.75e-05 | gn 3.81
   base: loss 4.5556 | acc 0.055 | lr 8.75e-05 | gn 3.90
  large: loss 4.4086 | acc 0.056 | lr 8.75e-05 | gn 3.60
step     715 | 64 g/s | 0.50s | active: small, base, large
  small: loss 5.0145 | acc 0.042 | lr 8.56e-05 | gn 3.60
   base: loss 4.6435 | acc 0.048 | lr 8.56e-05 | gn 4.03
  large: loss 4.4814 | acc 0.048 | lr 8.56e-05 | gn 2.94
step     720 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8806 | acc 0.049 | lr 8.39e-05 | gn 4.11
   base: loss 4.4996 | acc 0.052 | lr 8.39e-05 | gn 3.54
  large: loss 4.3559 | acc 0.052 | lr 8.39e-05 | gn 4.31
step     725 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9213 | acc 0.045 | lr 8.21e-05 | gn 3.84
   base: loss 4.5486 | acc 0.052 | lr 8.21e-05 | gn 3.98
  large: loss 4.3840 | acc 0.051 | lr 8.21e-05 | gn 3.66
step     730 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8328 | acc 0.048 | lr 8.03e-05 | gn 3.70
   base: loss 4.4703 | acc 0.054 | lr 8.03e-05 | gn 3.32
  large: loss 4.3102 | acc 0.056 | lr 8.03e-05 | gn 2.92
step     735 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7556 | acc 0.058 | lr 7.86e-05 | gn 2.87
   base: loss 4.4055 | acc 0.055 | lr 7.86e-05 | gn 2.45
  large: loss 4.2648 | acc 0.059 | lr 7.86e-05 | gn 2.45
step     740 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7847 | acc 0.054 | lr 7.69e-05 | gn 3.85
   base: loss 4.4201 | acc 0.059 | lr 7.69e-05 | gn 3.38
  large: loss 4.2740 | acc 0.062 | lr 7.69e-05 | gn 2.69
step     745 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8679 | acc 0.050 | lr 7.52e-05 | gn 2.90
   base: loss 4.5102 | acc 0.054 | lr 7.52e-05 | gn 3.55
  large: loss 4.3533 | acc 0.055 | lr 7.52e-05 | gn 2.58
step     750 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7441 | acc 0.052 | lr 7.36e-05 | gn 4.24
   base: loss 4.3751 | acc 0.057 | lr 7.36e-05 | gn 2.86
  large: loss 4.2215 | acc 0.059 | lr 7.36e-05 | gn 2.28
step     755 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8404 | acc 0.052 | lr 7.19e-05 | gn 3.98
   base: loss 4.4598 | acc 0.060 | lr 7.19e-05 | gn 3.30
  large: loss 4.3143 | acc 0.057 | lr 7.19e-05 | gn 3.01
step     760 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8928 | acc 0.050 | lr 7.03e-05 | gn 4.30
   base: loss 4.5311 | acc 0.054 | lr 7.03e-05 | gn 3.44
  large: loss 4.3734 | acc 0.055 | lr 7.03e-05 | gn 2.78
step     765 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9621 | acc 0.048 | lr 6.88e-05 | gn 3.54
   base: loss 4.5600 | acc 0.055 | lr 6.88e-05 | gn 3.66
  large: loss 4.3905 | acc 0.054 | lr 6.88e-05 | gn 3.13
step     770 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7356 | acc 0.055 | lr 6.72e-05 | gn 3.67
   base: loss 4.3767 | acc 0.063 | lr 6.72e-05 | gn 3.59
  large: loss 4.2345 | acc 0.064 | lr 6.72e-05 | gn 2.86
step     775 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8845 | acc 0.046 | lr 6.57e-05 | gn 4.65
   base: loss 4.5168 | acc 0.053 | lr 6.57e-05 | gn 3.41
  large: loss 4.3577 | acc 0.055 | lr 6.57e-05 | gn 3.00
step     780 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9048 | acc 0.047 | lr 6.42e-05 | gn 4.16
   base: loss 4.5189 | acc 0.053 | lr 6.42e-05 | gn 3.07
  large: loss 4.3514 | acc 0.056 | lr 6.42e-05 | gn 2.91
step     785 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9577 | acc 0.042 | lr 6.27e-05 | gn 4.12
   base: loss 4.5793 | acc 0.048 | lr 6.27e-05 | gn 3.72
  large: loss 4.4171 | acc 0.050 | lr 6.27e-05 | gn 3.18
step     790 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9154 | acc 0.047 | lr 6.13e-05 | gn 4.49
   base: loss 4.5260 | acc 0.051 | lr 6.13e-05 | gn 3.04
  large: loss 4.3647 | acc 0.053 | lr 6.13e-05 | gn 2.63
step     795 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8989 | acc 0.047 | lr 5.99e-05 | gn 4.34
   base: loss 4.5203 | acc 0.055 | lr 5.99e-05 | gn 3.30
  large: loss 4.3760 | acc 0.057 | lr 5.99e-05 | gn 2.79
step     800 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8117 | acc 0.054 | lr 5.85e-05 | gn 3.12
   base: loss 4.4513 | acc 0.055 | lr 5.85e-05 | gn 3.68
  large: loss 4.2929 | acc 0.058 | lr 5.85e-05 | gn 2.85
step     805 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.9197 | acc 0.041 | lr 5.71e-05 | gn 3.15
   base: loss 4.5312 | acc 0.054 | lr 5.71e-05 | gn 3.91
  large: loss 4.3819 | acc 0.054 | lr 5.71e-05 | gn 3.50
step     810 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7837 | acc 0.054 | lr 5.58e-05 | gn 3.47
   base: loss 4.4105 | acc 0.059 | lr 5.58e-05 | gn 2.59
  large: loss 4.2616 | acc 0.058 | lr 5.58e-05 | gn 3.86
step     815 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7472 | acc 0.054 | lr 5.45e-05 | gn 3.37
   base: loss 4.3897 | acc 0.060 | lr 5.45e-05 | gn 2.84
  large: loss 4.2386 | acc 0.061 | lr 5.45e-05 | gn 2.42
step     820 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8458 | acc 0.052 | lr 5.32e-05 | gn 3.20
   base: loss 4.4765 | acc 0.055 | lr 5.32e-05 | gn 2.68
  large: loss 4.3348 | acc 0.058 | lr 5.32e-05 | gn 2.85
step     825 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8353 | acc 0.050 | lr 5.20e-05 | gn 3.63
   base: loss 4.4341 | acc 0.061 | lr 5.20e-05 | gn 4.08
  large: loss 4.2664 | acc 0.057 | lr 5.20e-05 | gn 2.27
step     830 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8207 | acc 0.050 | lr 5.08e-05 | gn 4.13
   base: loss 4.4547 | acc 0.053 | lr 5.08e-05 | gn 2.93
  large: loss 4.3014 | acc 0.056 | lr 5.08e-05 | gn 2.68
step     835 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7164 | acc 0.058 | lr 4.96e-05 | gn 3.85
   base: loss 4.3542 | acc 0.059 | lr 4.96e-05 | gn 4.02
  large: loss 4.1969 | acc 0.060 | lr 4.96e-05 | gn 2.55
step     840 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8991 | acc 0.046 | lr 4.85e-05 | gn 2.87
   base: loss 4.5075 | acc 0.055 | lr 4.85e-05 | gn 3.02
  large: loss 4.3384 | acc 0.059 | lr 4.85e-05 | gn 2.52
step     845 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7770 | acc 0.054 | lr 4.73e-05 | gn 3.73
   base: loss 4.3909 | acc 0.060 | lr 4.73e-05 | gn 2.93
  large: loss 4.2343 | acc 0.060 | lr 4.73e-05 | gn 2.34
step     850 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8357 | acc 0.050 | lr 4.63e-05 | gn 3.90
   base: loss 4.4588 | acc 0.054 | lr 4.63e-05 | gn 3.58
  large: loss 4.3006 | acc 0.057 | lr 4.63e-05 | gn 2.77
step     855 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7596 | acc 0.056 | lr 4.52e-05 | gn 3.31
   base: loss 4.3958 | acc 0.060 | lr 4.52e-05 | gn 2.96
  large: loss 4.2519 | acc 0.063 | lr 4.52e-05 | gn 3.05
step     860 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8574 | acc 0.048 | lr 4.42e-05 | gn 3.42
   base: loss 4.4703 | acc 0.054 | lr 4.42e-05 | gn 2.84
  large: loss 4.3077 | acc 0.052 | lr 4.42e-05 | gn 2.51
step     865 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7615 | acc 0.049 | lr 4.32e-05 | gn 3.18
   base: loss 4.3764 | acc 0.056 | lr 4.32e-05 | gn 3.17
  large: loss 4.2191 | acc 0.058 | lr 4.32e-05 | gn 2.55
step     870 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8494 | acc 0.048 | lr 4.23e-05 | gn 3.26
   base: loss 4.4649 | acc 0.058 | lr 4.23e-05 | gn 3.07
  large: loss 4.3173 | acc 0.058 | lr 4.23e-05 | gn 2.20
step     875 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7762 | acc 0.052 | lr 4.14e-05 | gn 3.83
   base: loss 4.4236 | acc 0.059 | lr 4.14e-05 | gn 2.96
  large: loss 4.2781 | acc 0.059 | lr 4.14e-05 | gn 2.69
step     880 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8973 | acc 0.046 | lr 4.05e-05 | gn 4.13
   base: loss 4.4900 | acc 0.053 | lr 4.05e-05 | gn 3.35
  large: loss 4.3412 | acc 0.053 | lr 4.05e-05 | gn 2.76
step     885 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8296 | acc 0.049 | lr 3.96e-05 | gn 3.83
   base: loss 4.4458 | acc 0.053 | lr 3.96e-05 | gn 3.45
  large: loss 4.2871 | acc 0.057 | lr 3.96e-05 | gn 2.69
step     890 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7455 | acc 0.053 | lr 3.88e-05 | gn 3.12
   base: loss 4.3681 | acc 0.066 | lr 3.88e-05 | gn 3.11
  large: loss 4.2264 | acc 0.060 | lr 3.88e-05 | gn 2.80
step     895 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8627 | acc 0.046 | lr 3.81e-05 | gn 3.72
   base: loss 4.4858 | acc 0.051 | lr 3.81e-05 | gn 3.11
  large: loss 4.3490 | acc 0.055 | lr 3.81e-05 | gn 2.71
step     900 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8287 | acc 0.048 | lr 3.73e-05 | gn 3.45
   base: loss 4.4490 | acc 0.059 | lr 3.73e-05 | gn 3.33
  large: loss 4.2919 | acc 0.058 | lr 3.73e-05 | gn 2.45
step     905 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8794 | acc 0.045 | lr 3.66e-05 | gn 4.11
   base: loss 4.5064 | acc 0.051 | lr 3.66e-05 | gn 3.19
  large: loss 4.3475 | acc 0.053 | lr 3.66e-05 | gn 2.81
step     910 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7793 | acc 0.048 | lr 3.59e-05 | gn 3.70
   base: loss 4.4170 | acc 0.052 | lr 3.59e-05 | gn 3.49
  large: loss 4.2631 | acc 0.058 | lr 3.59e-05 | gn 2.69
step     915 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.8418 | acc 0.047 | lr 3.53e-05 | gn 3.48
   base: loss 4.4519 | acc 0.052 | lr 3.53e-05 | gn 3.67
  large: loss 4.2813 | acc 0.054 | lr 3.53e-05 | gn 2.29
step     920 | 64 g/s | 0.50s | active: small, base, large
  small: loss 4.7735 | acc 0.049 | lr 3.47e-05 | gn 2.73
