GPU: AMD Radeon RX 7900 XT (ROCm)
  torch.compile: enabled (inductor)
  AMP: enabled (fp16)
  SDPA backend: default
=== Co-Training [vast-owl] ===
Device: cuda
Batch size: 8
Total steps: 1000
Variants: small, base, large
LR: 3.00e-04

  small: 8,936,960 params (256d/8L)
  base: 34,651,136 params (512d/8L)
  large: 66,909,440 params (640d/10L)

Generating shared validation set...
  [small] torch.compile enabled
  [base] torch.compile enabled
  [large] torch.compile enabled

Starting training from step 0
  [small] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b8/run_20260528_220822_small_vast-owl/metrics.jsonl
  [base] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b8/run_20260528_220822_base_vast-owl/metrics.jsonl
  [large] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b8/run_20260528_220822_large_vast-owl/metrics.jsonl

  small: loss 6.3561 | acc 0.038 | lr 1.96e-04 | gn 0.69
   base: loss 6.0385 | acc 0.042 | lr 1.96e-04 | gn 0.60
  large: loss 5.5928 | acc 0.039 | lr 1.96e-04 | gn 0.88
step     460 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.4661 | acc 0.030 | lr 1.94e-04 | gn 0.69
   base: loss 6.2236 | acc 0.029 | lr 1.94e-04 | gn 0.67
  large: loss 5.8258 | acc 0.026 | lr 1.94e-04 | gn 1.01
step     465 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.0992 | acc 0.049 | lr 1.92e-04 | gn 0.61
   base: loss 5.7474 | acc 0.048 | lr 1.92e-04 | gn 0.67
  large: loss 5.3568 | acc 0.058 | lr 1.92e-04 | gn 0.94
step     470 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.1959 | acc 0.041 | lr 1.89e-04 | gn 0.62
   base: loss 5.8861 | acc 0.054 | lr 1.89e-04 | gn 0.72
  large: loss 5.4648 | acc 0.048 | lr 1.89e-04 | gn 0.88
step     475 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.2019 | acc 0.047 | lr 1.87e-04 | gn 0.62
   base: loss 5.9344 | acc 0.047 | lr 1.87e-04 | gn 0.72
  large: loss 5.4719 | acc 0.036 | lr 1.87e-04 | gn 0.92
step     480 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.1948 | acc 0.040 | lr 1.85e-04 | gn 0.61
   base: loss 5.9181 | acc 0.041 | lr 1.85e-04 | gn 0.65
  large: loss 5.5036 | acc 0.039 | lr 1.85e-04 | gn 0.90
step     485 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.2011 | acc 0.041 | lr 1.83e-04 | gn 0.57
   base: loss 5.9915 | acc 0.039 | lr 1.83e-04 | gn 0.78
  large: loss 5.6385 | acc 0.036 | lr 1.83e-04 | gn 0.88
step     490 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.2402 | acc 0.038 | lr 1.81e-04 | gn 0.57
   base: loss 5.9993 | acc 0.044 | lr 1.81e-04 | gn 0.74
  large: loss 5.6138 | acc 0.045 | lr 1.81e-04 | gn 0.89
step     495 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.0957 | acc 0.042 | lr 1.78e-04 | gn 0.59
   base: loss 5.8360 | acc 0.041 | lr 1.78e-04 | gn 0.79
  large: loss 5.4189 | acc 0.048 | lr 1.78e-04 | gn 1.01
step     500 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.2371 | acc 0.038 | lr 1.76e-04 | gn 0.53
   base: loss 6.0103 | acc 0.041 | lr 1.76e-04 | gn 0.77
  large: loss 5.6223 | acc 0.040 | lr 1.76e-04 | gn 0.91
step     505 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7390 | acc 0.048 | lr 1.74e-04 | gn 0.70
   base: loss 5.4734 | acc 0.044 | lr 1.74e-04 | gn 0.87
  large: loss 5.0520 | acc 0.052 | lr 1.74e-04 | gn 0.97
step     510 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.0350 | acc 0.049 | lr 1.72e-04 | gn 0.63
   base: loss 5.7861 | acc 0.042 | lr 1.72e-04 | gn 0.72
  large: loss 5.4243 | acc 0.051 | lr 1.72e-04 | gn 0.98
step     515 | 55 g/s | 0.14s | active: small, base, large
  small: loss 5.8424 | acc 0.049 | lr 1.69e-04 | gn 0.64
   base: loss 5.5652 | acc 0.047 | lr 1.69e-04 | gn 0.64
  large: loss 5.1786 | acc 0.048 | lr 1.69e-04 | gn 0.97
step     520 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8841 | acc 0.040 | lr 1.67e-04 | gn 0.67
   base: loss 5.6493 | acc 0.039 | lr 1.67e-04 | gn 0.76
  large: loss 5.2401 | acc 0.050 | lr 1.67e-04 | gn 0.99
step     525 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.9827 | acc 0.040 | lr 1.65e-04 | gn 0.71
   base: loss 5.7075 | acc 0.047 | lr 1.65e-04 | gn 0.69
  large: loss 5.3287 | acc 0.048 | lr 1.65e-04 | gn 0.90
step     530 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.0014 | acc 0.047 | lr 1.63e-04 | gn 0.88
   base: loss 5.7393 | acc 0.048 | lr 1.63e-04 | gn 0.74
  large: loss 5.3595 | acc 0.050 | lr 1.63e-04 | gn 0.98
step     535 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.2001 | acc 0.029 | lr 1.61e-04 | gn 0.83
   base: loss 5.9951 | acc 0.030 | lr 1.61e-04 | gn 0.81
  large: loss 5.6870 | acc 0.035 | lr 1.61e-04 | gn 0.98
step     540 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.1327 | acc 0.031 | lr 1.58e-04 | gn 1.01
   base: loss 5.8972 | acc 0.032 | lr 1.58e-04 | gn 1.02
  large: loss 5.5259 | acc 0.038 | lr 1.58e-04 | gn 1.18
step     545 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.2333 | acc 0.028 | lr 1.56e-04 | gn 0.92
   base: loss 5.9980 | acc 0.034 | lr 1.56e-04 | gn 0.94
  large: loss 5.6085 | acc 0.033 | lr 1.56e-04 | gn 1.13
step     550 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.1112 | acc 0.033 | lr 1.54e-04 | gn 0.90
   base: loss 5.8991 | acc 0.038 | lr 1.54e-04 | gn 1.14
  large: loss 5.5466 | acc 0.037 | lr 1.54e-04 | gn 1.12
step     555 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.1244 | acc 0.033 | lr 1.52e-04 | gn 0.93
   base: loss 5.8943 | acc 0.026 | lr 1.52e-04 | gn 1.09
  large: loss 5.5584 | acc 0.037 | lr 1.52e-04 | gn 1.28
step     560 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.1467 | acc 0.037 | lr 1.49e-04 | gn 0.96
   base: loss 5.8765 | acc 0.036 | lr 1.49e-04 | gn 0.87
  large: loss 5.5600 | acc 0.035 | lr 1.49e-04 | gn 1.27
step     565 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7863 | acc 0.048 | lr 1.47e-04 | gn 0.98
   base: loss 5.5297 | acc 0.050 | lr 1.47e-04 | gn 1.04
  large: loss 5.2278 | acc 0.052 | lr 1.47e-04 | gn 1.11
step     570 | 57 g/s | 0.14s | active: small, base, large
  small: loss 5.8988 | acc 0.047 | lr 1.45e-04 | gn 0.86
   base: loss 5.6433 | acc 0.043 | lr 1.45e-04 | gn 1.15
  large: loss 5.3463 | acc 0.046 | lr 1.45e-04 | gn 1.03
step     575 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.0314 | acc 0.037 | lr 1.43e-04 | gn 0.80
   base: loss 5.7985 | acc 0.033 | lr 1.43e-04 | gn 0.98
  large: loss 5.5076 | acc 0.040 | lr 1.43e-04 | gn 1.10
step     580 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.9179 | acc 0.032 | lr 1.41e-04 | gn 0.87
   base: loss 5.6271 | acc 0.033 | lr 1.41e-04 | gn 0.94
  large: loss 5.3411 | acc 0.033 | lr 1.41e-04 | gn 1.15
step     585 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.9409 | acc 0.045 | lr 1.38e-04 | gn 0.87
   base: loss 5.6603 | acc 0.048 | lr 1.38e-04 | gn 0.92
  large: loss 5.4168 | acc 0.041 | lr 1.38e-04 | gn 1.11
step     590 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6824 | acc 0.052 | lr 1.36e-04 | gn 0.91
   base: loss 5.4211 | acc 0.047 | lr 1.36e-04 | gn 0.99
  large: loss 5.1667 | acc 0.053 | lr 1.36e-04 | gn 1.17
step     595 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7890 | acc 0.044 | lr 1.34e-04 | gn 1.03
   base: loss 5.4869 | acc 0.036 | lr 1.34e-04 | gn 1.09
  large: loss 5.2048 | acc 0.047 | lr 1.34e-04 | gn 1.08
step     600 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8764 | acc 0.043 | lr 1.32e-04 | gn 1.23
   base: loss 5.5720 | acc 0.044 | lr 1.32e-04 | gn 0.99
  large: loss 5.3051 | acc 0.045 | lr 1.32e-04 | gn 1.14
step     605 | 56 g/s | 0.14s | active: small, base, large
  small: loss 6.0012 | acc 0.037 | lr 1.30e-04 | gn 0.89
   base: loss 5.7003 | acc 0.041 | lr 1.30e-04 | gn 1.00
  large: loss 5.4699 | acc 0.040 | lr 1.30e-04 | gn 1.09
step     610 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6669 | acc 0.046 | lr 1.28e-04 | gn 1.32
   base: loss 5.3294 | acc 0.050 | lr 1.28e-04 | gn 1.21
  large: loss 5.0881 | acc 0.052 | lr 1.28e-04 | gn 1.14
step     615 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7034 | acc 0.050 | lr 1.25e-04 | gn 0.84
   base: loss 5.4160 | acc 0.046 | lr 1.25e-04 | gn 1.14
  large: loss 5.1763 | acc 0.046 | lr 1.25e-04 | gn 1.08
step     620 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.9939 | acc 0.031 | lr 1.23e-04 | gn 1.00
   base: loss 5.6968 | acc 0.033 | lr 1.23e-04 | gn 1.34
  large: loss 5.4799 | acc 0.033 | lr 1.23e-04 | gn 1.29
step     625 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7620 | acc 0.038 | lr 1.21e-04 | gn 0.98
   base: loss 5.4860 | acc 0.042 | lr 1.21e-04 | gn 1.25
  large: loss 5.2631 | acc 0.048 | lr 1.21e-04 | gn 1.22
step     630 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8433 | acc 0.040 | lr 1.19e-04 | gn 1.07
   base: loss 5.5120 | acc 0.040 | lr 1.19e-04 | gn 1.16
  large: loss 5.3125 | acc 0.043 | lr 1.19e-04 | gn 1.13
step     635 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6942 | acc 0.041 | lr 1.17e-04 | gn 1.01
   base: loss 5.4230 | acc 0.043 | lr 1.17e-04 | gn 1.21
  large: loss 5.2269 | acc 0.044 | lr 1.17e-04 | gn 1.31
step     640 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6670 | acc 0.052 | lr 1.15e-04 | gn 0.83
   base: loss 5.3312 | acc 0.048 | lr 1.15e-04 | gn 1.17
  large: loss 5.1129 | acc 0.047 | lr 1.15e-04 | gn 1.14
step     645 | 55 g/s | 0.14s | active: small, base, large
  small: loss 5.7206 | acc 0.039 | lr 1.13e-04 | gn 1.00
   base: loss 5.3948 | acc 0.042 | lr 1.13e-04 | gn 1.37
  large: loss 5.1375 | acc 0.044 | lr 1.13e-04 | gn 1.22
step     650 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5703 | acc 0.046 | lr 1.11e-04 | gn 1.25
   base: loss 5.2200 | acc 0.051 | lr 1.11e-04 | gn 1.43
  large: loss 5.0085 | acc 0.049 | lr 1.11e-04 | gn 1.30
step     655 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8584 | acc 0.038 | lr 1.09e-04 | gn 1.06
   base: loss 5.5613 | acc 0.042 | lr 1.09e-04 | gn 1.29
  large: loss 5.3451 | acc 0.038 | lr 1.09e-04 | gn 1.22
step     660 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6385 | acc 0.048 | lr 1.07e-04 | gn 0.94
   base: loss 5.3553 | acc 0.049 | lr 1.07e-04 | gn 1.42
  large: loss 5.1342 | acc 0.050 | lr 1.07e-04 | gn 1.24
step     665 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6222 | acc 0.049 | lr 1.05e-04 | gn 1.00
   base: loss 5.3378 | acc 0.045 | lr 1.05e-04 | gn 1.04
  large: loss 5.1083 | acc 0.050 | lr 1.05e-04 | gn 1.21
step     670 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5537 | acc 0.054 | lr 1.03e-04 | gn 1.09
   base: loss 5.2215 | acc 0.052 | lr 1.03e-04 | gn 1.27
  large: loss 5.0175 | acc 0.053 | lr 1.03e-04 | gn 1.24
step     675 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7026 | acc 0.040 | lr 1.01e-04 | gn 1.16
   base: loss 5.3769 | acc 0.050 | lr 1.01e-04 | gn 1.23
  large: loss 5.1717 | acc 0.046 | lr 1.01e-04 | gn 1.24
step     680 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.9326 | acc 0.035 | lr 9.88e-05 | gn 1.15
   base: loss 5.5995 | acc 0.036 | lr 9.88e-05 | gn 1.09
  large: loss 5.3795 | acc 0.038 | lr 9.88e-05 | gn 1.29
step     685 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4292 | acc 0.049 | lr 9.69e-05 | gn 1.10
   base: loss 5.1162 | acc 0.050 | lr 9.69e-05 | gn 1.17
  large: loss 4.9447 | acc 0.057 | lr 9.69e-05 | gn 1.24
step     690 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8883 | acc 0.039 | lr 9.49e-05 | gn 1.01
   base: loss 5.5576 | acc 0.047 | lr 9.49e-05 | gn 1.18
  large: loss 5.3451 | acc 0.040 | lr 9.49e-05 | gn 1.40
step     695 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4255 | acc 0.056 | lr 9.30e-05 | gn 0.99
   base: loss 5.0948 | acc 0.058 | lr 9.30e-05 | gn 1.17
  large: loss 4.8713 | acc 0.057 | lr 9.30e-05 | gn 1.14
step     700 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7119 | acc 0.043 | lr 9.12e-05 | gn 1.00
   base: loss 5.3908 | acc 0.046 | lr 9.12e-05 | gn 1.15
  large: loss 5.2034 | acc 0.042 | lr 9.12e-05 | gn 1.46
step     705 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4496 | acc 0.049 | lr 8.93e-05 | gn 1.02
   base: loss 5.1366 | acc 0.053 | lr 8.93e-05 | gn 1.16
  large: loss 4.9633 | acc 0.049 | lr 8.93e-05 | gn 1.36
step     710 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7509 | acc 0.037 | lr 8.75e-05 | gn 0.97
   base: loss 5.4114 | acc 0.043 | lr 8.75e-05 | gn 1.32
  large: loss 5.2012 | acc 0.046 | lr 8.75e-05 | gn 1.30
step     715 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.9499 | acc 0.032 | lr 8.56e-05 | gn 1.06
   base: loss 5.6249 | acc 0.033 | lr 8.56e-05 | gn 1.32
  large: loss 5.4006 | acc 0.034 | lr 8.56e-05 | gn 1.30
step     720 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6902 | acc 0.040 | lr 8.39e-05 | gn 1.10
   base: loss 5.3827 | acc 0.040 | lr 8.39e-05 | gn 1.55
  large: loss 5.1761 | acc 0.049 | lr 8.39e-05 | gn 1.27
step     725 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8779 | acc 0.034 | lr 8.21e-05 | gn 1.30
   base: loss 5.5195 | acc 0.044 | lr 8.21e-05 | gn 1.51
  large: loss 5.2865 | acc 0.036 | lr 8.21e-05 | gn 1.56
step     730 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4450 | acc 0.049 | lr 8.03e-05 | gn 1.15
   base: loss 5.1143 | acc 0.047 | lr 8.03e-05 | gn 1.66
  large: loss 4.9097 | acc 0.049 | lr 8.03e-05 | gn 1.30
step     735 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4087 | acc 0.050 | lr 7.86e-05 | gn 1.07
   base: loss 5.0739 | acc 0.054 | lr 7.86e-05 | gn 1.37
  large: loss 4.8893 | acc 0.056 | lr 7.86e-05 | gn 1.37
step     740 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4752 | acc 0.044 | lr 7.69e-05 | gn 0.96
   base: loss 5.1538 | acc 0.045 | lr 7.69e-05 | gn 1.75
  large: loss 4.9653 | acc 0.049 | lr 7.69e-05 | gn 1.31
step     745 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8800 | acc 0.033 | lr 7.52e-05 | gn 1.17
   base: loss 5.5757 | acc 0.031 | lr 7.52e-05 | gn 1.45
  large: loss 5.3323 | acc 0.043 | lr 7.52e-05 | gn 1.39
step     750 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7224 | acc 0.036 | lr 7.36e-05 | gn 1.35
   base: loss 5.3777 | acc 0.036 | lr 7.36e-05 | gn 1.65
  large: loss 5.1172 | acc 0.043 | lr 7.36e-05 | gn 1.84
step     755 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8657 | acc 0.029 | lr 7.19e-05 | gn 1.25
   base: loss 5.4987 | acc 0.025 | lr 7.19e-05 | gn 1.19
  large: loss 5.2901 | acc 0.037 | lr 7.19e-05 | gn 1.67
step     760 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8019 | acc 0.034 | lr 7.03e-05 | gn 1.05
   base: loss 5.4532 | acc 0.033 | lr 7.03e-05 | gn 1.44
  large: loss 5.2310 | acc 0.042 | lr 7.03e-05 | gn 1.29
step     765 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7841 | acc 0.037 | lr 6.88e-05 | gn 1.29
   base: loss 5.4218 | acc 0.036 | lr 6.88e-05 | gn 1.31
  large: loss 5.2232 | acc 0.039 | lr 6.88e-05 | gn 1.48
step     770 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4760 | acc 0.048 | lr 6.72e-05 | gn 1.00
   base: loss 5.1323 | acc 0.044 | lr 6.72e-05 | gn 1.58
  large: loss 4.9262 | acc 0.051 | lr 6.72e-05 | gn 1.32
step     775 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5658 | acc 0.045 | lr 6.57e-05 | gn 1.08
   base: loss 5.2338 | acc 0.043 | lr 6.57e-05 | gn 1.63
  large: loss 5.0208 | acc 0.045 | lr 6.57e-05 | gn 1.42
step     780 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5862 | acc 0.045 | lr 6.42e-05 | gn 1.10
   base: loss 5.2358 | acc 0.045 | lr 6.42e-05 | gn 1.24
  large: loss 5.0403 | acc 0.051 | lr 6.42e-05 | gn 1.33
step     785 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6962 | acc 0.044 | lr 6.27e-05 | gn 1.26
   base: loss 5.3525 | acc 0.037 | lr 6.27e-05 | gn 1.35
  large: loss 5.1381 | acc 0.042 | lr 6.27e-05 | gn 1.53
step     790 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7186 | acc 0.035 | lr 6.13e-05 | gn 1.11
   base: loss 5.3348 | acc 0.039 | lr 6.13e-05 | gn 1.41
  large: loss 5.1410 | acc 0.036 | lr 6.13e-05 | gn 1.51
step     795 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4513 | acc 0.040 | lr 5.99e-05 | gn 1.06
   base: loss 5.1091 | acc 0.043 | lr 5.99e-05 | gn 1.41
  large: loss 4.8935 | acc 0.058 | lr 5.99e-05 | gn 1.34
step     800 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.2052 | acc 0.058 | lr 5.85e-05 | gn 1.32
   base: loss 4.8614 | acc 0.061 | lr 5.85e-05 | gn 1.84
  large: loss 4.6726 | acc 0.057 | lr 5.85e-05 | gn 1.41
step     805 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.8658 | acc 0.030 | lr 5.71e-05 | gn 1.18
   base: loss 5.5357 | acc 0.026 | lr 5.71e-05 | gn 1.72
  large: loss 5.2787 | acc 0.035 | lr 5.71e-05 | gn 1.80
step     810 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.3803 | acc 0.048 | lr 5.58e-05 | gn 1.07
   base: loss 5.0181 | acc 0.056 | lr 5.58e-05 | gn 1.41
  large: loss 4.8230 | acc 0.057 | lr 5.58e-05 | gn 1.34
step     815 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5677 | acc 0.038 | lr 5.45e-05 | gn 1.15
   base: loss 5.2367 | acc 0.040 | lr 5.45e-05 | gn 1.50
  large: loss 5.0164 | acc 0.047 | lr 5.45e-05 | gn 1.35
step     820 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.3897 | acc 0.053 | lr 5.32e-05 | gn 1.20
   base: loss 5.0486 | acc 0.053 | lr 5.32e-05 | gn 1.47
  large: loss 4.8533 | acc 0.052 | lr 5.32e-05 | gn 1.56
step     825 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6160 | acc 0.037 | lr 5.20e-05 | gn 1.17
   base: loss 5.2659 | acc 0.052 | lr 5.20e-05 | gn 1.38
  large: loss 5.0471 | acc 0.050 | lr 5.20e-05 | gn 1.40
step     830 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4359 | acc 0.045 | lr 5.08e-05 | gn 1.34
   base: loss 5.0645 | acc 0.053 | lr 5.08e-05 | gn 1.40
  large: loss 4.8877 | acc 0.053 | lr 5.08e-05 | gn 1.69
step     835 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5434 | acc 0.042 | lr 4.96e-05 | gn 1.20
   base: loss 5.1825 | acc 0.048 | lr 4.96e-05 | gn 1.61
  large: loss 4.9547 | acc 0.052 | lr 4.96e-05 | gn 1.51
step     840 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4815 | acc 0.046 | lr 4.85e-05 | gn 1.18
   base: loss 5.1468 | acc 0.046 | lr 4.85e-05 | gn 1.50
  large: loss 4.9299 | acc 0.053 | lr 4.85e-05 | gn 1.96
step     845 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4848 | acc 0.054 | lr 4.73e-05 | gn 1.28
   base: loss 5.1165 | acc 0.054 | lr 4.73e-05 | gn 1.40
  large: loss 4.9261 | acc 0.053 | lr 4.73e-05 | gn 1.81
step     850 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4377 | acc 0.046 | lr 4.63e-05 | gn 1.31
   base: loss 5.0622 | acc 0.045 | lr 4.63e-05 | gn 1.49
  large: loss 4.8646 | acc 0.048 | lr 4.63e-05 | gn 1.59
step     855 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.3416 | acc 0.057 | lr 4.52e-05 | gn 1.21
   base: loss 4.9826 | acc 0.054 | lr 4.52e-05 | gn 1.64
  large: loss 4.8001 | acc 0.054 | lr 4.52e-05 | gn 1.33
step     860 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4916 | acc 0.050 | lr 4.42e-05 | gn 1.54
   base: loss 5.1097 | acc 0.049 | lr 4.42e-05 | gn 1.52
  large: loss 4.8965 | acc 0.054 | lr 4.42e-05 | gn 1.56
step     865 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.2139 | acc 0.057 | lr 4.32e-05 | gn 1.14
   base: loss 4.8384 | acc 0.066 | lr 4.32e-05 | gn 1.59
  large: loss 4.6627 | acc 0.056 | lr 4.32e-05 | gn 1.50
step     870 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6477 | acc 0.037 | lr 4.23e-05 | gn 1.23
   base: loss 5.2771 | acc 0.041 | lr 4.23e-05 | gn 1.68
  large: loss 5.0537 | acc 0.049 | lr 4.23e-05 | gn 1.56
step     875 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.2979 | acc 0.047 | lr 4.14e-05 | gn 1.38
   base: loss 4.9419 | acc 0.051 | lr 4.14e-05 | gn 1.68
  large: loss 4.7639 | acc 0.055 | lr 4.14e-05 | gn 1.62
step     880 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6698 | acc 0.034 | lr 4.05e-05 | gn 1.28
   base: loss 5.3221 | acc 0.035 | lr 4.05e-05 | gn 1.41
  large: loss 5.1216 | acc 0.043 | lr 4.05e-05 | gn 1.83
step     885 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.3699 | acc 0.048 | lr 3.96e-05 | gn 1.38
   base: loss 4.9738 | acc 0.046 | lr 3.96e-05 | gn 1.38
  large: loss 4.7638 | acc 0.054 | lr 3.96e-05 | gn 1.60
step     890 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7378 | acc 0.043 | lr 3.88e-05 | gn 1.37
   base: loss 5.3765 | acc 0.039 | lr 3.88e-05 | gn 1.72
  large: loss 5.1581 | acc 0.045 | lr 3.88e-05 | gn 1.82
step     895 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5198 | acc 0.042 | lr 3.81e-05 | gn 1.13
   base: loss 5.1317 | acc 0.046 | lr 3.81e-05 | gn 1.38
  large: loss 4.9294 | acc 0.052 | lr 3.81e-05 | gn 1.42
step     900 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5036 | acc 0.052 | lr 3.73e-05 | gn 1.21
   base: loss 5.1538 | acc 0.056 | lr 3.73e-05 | gn 1.36
  large: loss 4.9787 | acc 0.052 | lr 3.73e-05 | gn 1.45
step     905 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.7051 | acc 0.037 | lr 3.66e-05 | gn 1.30
   base: loss 5.3320 | acc 0.035 | lr 3.66e-05 | gn 1.55
  large: loss 5.1312 | acc 0.039 | lr 3.66e-05 | gn 1.69
step     910 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4368 | acc 0.046 | lr 3.59e-05 | gn 1.28
   base: loss 5.0450 | acc 0.052 | lr 3.59e-05 | gn 1.50
  large: loss 4.8691 | acc 0.052 | lr 3.59e-05 | gn 1.27
step     915 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.6540 | acc 0.036 | lr 3.53e-05 | gn 1.26
   base: loss 5.2486 | acc 0.038 | lr 3.53e-05 | gn 1.49
  large: loss 5.0635 | acc 0.041 | lr 3.53e-05 | gn 1.67
step     920 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.4221 | acc 0.051 | lr 3.47e-05 | gn 1.35
   base: loss 5.0388 | acc 0.057 | lr 3.47e-05 | gn 1.37
  large: loss 4.8166 | acc 0.056 | lr 3.47e-05 | gn 1.68
step     925 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.2543 | acc 0.057 | lr 3.41e-05 | gn 1.18
   base: loss 4.8741 | acc 0.057 | lr 3.41e-05 | gn 1.52
  large: loss 4.6950 | acc 0.064 | lr 3.41e-05 | gn 1.43
step     930 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5383 | acc 0.036 | lr 3.36e-05 | gn 1.22
   base: loss 5.1398 | acc 0.043 | lr 3.36e-05 | gn 1.48
  large: loss 4.9426 | acc 0.045 | lr 3.36e-05 | gn 1.68
step     935 | 56 g/s | 0.14s | active: small, base, large
  small: loss 5.5709 | acc 0.038 | lr 3.31e-05 | gn 1.16
   base: loss 5.2016 | acc 0.037 | lr 3.31e-05 | gn 1.57
